Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/22/13 19:00:00,09/22/13 20:00:00,557750
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/22/13 19:00:00,09/22/13 20:00:00,270102
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/22/13 19:00:00,09/22/13 20:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/22/13 19:00:00,09/22/13 20:00:00,432
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/22/13 19:00:00,09/22/13 20:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/22/13 19:00:00,09/22/13 20:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/22/13 20:00:00,09/22/13 21:00:00,1084
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/22/13 20:00:00,09/22/13 21:00:00,3264
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/22/13 20:00:00,09/22/13 21:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/22/13 20:00:00,09/22/13 21:00:00,35
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/22/13 20:00:00,09/22/13 21:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/22/13 20:00:00,09/22/13 21:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/22/13 21:00:00,09/22/13 22:00:00,78005
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/22/13 21:00:00,09/22/13 22:00:00,41812
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/22/13 21:00:00,09/22/13 22:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/22/13 21:00:00,09/22/13 22:00:00,125
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/22/13 21:00:00,09/22/13 22:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/22/13 21:00:00,09/22/13 22:00:00,3
AmazonEC2,PublicIP-In,USW1-SAE1-AWS-In-Bytes,,09/22/13 21:00:00,09/22/13 22:00:00,88
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/22/13 22:00:00,09/22/13 23:00:00,1132
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/22/13 22:00:00,09/22/13 23:00:00,3632
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/22/13 22:00:00,09/22/13 23:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/22/13 22:00:00,09/22/13 23:00:00,41
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/22/13 22:00:00,09/22/13 23:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/22/13 22:00:00,09/22/13 23:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/22/13 23:00:00,09/23/13 00:00:00,1140
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/22/13 23:00:00,09/23/13 00:00:00,3308
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/22/13 23:00:00,09/23/13 00:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/22/13 23:00:00,09/23/13 00:00:00,26
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/22/13 23:00:00,09/23/13 00:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/22/13 23:00:00,09/23/13 00:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 00:00:00,09/23/13 01:00:00,557301
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 00:00:00,09/23/13 01:00:00,365674
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 00:00:00,09/23/13 01:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/23/13 00:00:00,09/23/13 01:00:00,192
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 00:00:00,09/23/13 01:00:00,421
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 00:00:00,09/23/13 01:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 00:00:00,09/23/13 01:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 01:00:00,09/23/13 02:00:00,960
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 01:00:00,09/23/13 02:00:00,3340
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 01:00:00,09/23/13 02:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/23/13 01:00:00,09/23/13 02:00:00,192
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 01:00:00,09/23/13 02:00:00,45
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 01:00:00,09/23/13 02:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 01:00:00,09/23/13 02:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 02:00:00,09/23/13 03:00:00,1360
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 02:00:00,09/23/13 03:00:00,3347
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 02:00:00,09/23/13 03:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 02:00:00,09/23/13 03:00:00,37
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 02:00:00,09/23/13 03:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 02:00:00,09/23/13 03:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 03:00:00,09/23/13 04:00:00,1132
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 03:00:00,09/23/13 04:00:00,3864
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 03:00:00,09/23/13 04:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 03:00:00,09/23/13 04:00:00,144
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 03:00:00,09/23/13 04:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 03:00:00,09/23/13 04:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 04:00:00,09/23/13 05:00:00,117141
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 04:00:00,09/23/13 05:00:00,56584
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 04:00:00,09/23/13 05:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 04:00:00,09/23/13 05:00:00,160
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 04:00:00,09/23/13 05:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 04:00:00,09/23/13 05:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 05:00:00,09/23/13 06:00:00,178351
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 05:00:00,09/23/13 06:00:00,84824
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 05:00:00,09/23/13 06:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 05:00:00,09/23/13 06:00:00,53
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 05:00:00,09/23/13 06:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 05:00:00,09/23/13 06:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 06:00:00,09/23/13 07:00:00,12083
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 06:00:00,09/23/13 07:00:00,12270
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 06:00:00,09/23/13 07:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 06:00:00,09/23/13 07:00:00,6120
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 06:00:00,09/23/13 07:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 06:00:00,09/23/13 07:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 07:00:00,09/23/13 08:00:00,1236
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 07:00:00,09/23/13 08:00:00,2799
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 07:00:00,09/23/13 08:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 07:00:00,09/23/13 08:00:00,55
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 07:00:00,09/23/13 08:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 07:00:00,09/23/13 08:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 08:00:00,09/23/13 09:00:00,1216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 08:00:00,09/23/13 09:00:00,1820
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 08:00:00,09/23/13 09:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 08:00:00,09/23/13 09:00:00,28
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 08:00:00,09/23/13 09:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 08:00:00,09/23/13 09:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 09:00:00,09/23/13 10:00:00,1008
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 09:00:00,09/23/13 10:00:00,3239
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 09:00:00,09/23/13 10:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 09:00:00,09/23/13 10:00:00,43
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 09:00:00,09/23/13 10:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 09:00:00,09/23/13 10:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 10:00:00,09/23/13 11:00:00,912
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 10:00:00,09/23/13 11:00:00,2080
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 10:00:00,09/23/13 11:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 10:00:00,09/23/13 11:00:00,32
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 10:00:00,09/23/13 11:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 10:00:00,09/23/13 11:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 11:00:00,09/23/13 12:00:00,1216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 11:00:00,09/23/13 12:00:00,2570
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 11:00:00,09/23/13 12:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 11:00:00,09/23/13 12:00:00,59
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 11:00:00,09/23/13 12:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 11:00:00,09/23/13 12:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 12:00:00,09/23/13 13:00:00,912
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 12:00:00,09/23/13 13:00:00,1886
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 12:00:00,09/23/13 13:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 12:00:00,09/23/13 13:00:00,28
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 12:00:00,09/23/13 13:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 12:00:00,09/23/13 13:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 13:00:00,09/23/13 14:00:00,3847
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 13:00:00,09/23/13 14:00:00,3619
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 13:00:00,09/23/13 14:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 13:00:00,09/23/13 14:00:00,44
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 13:00:00,09/23/13 14:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 13:00:00,09/23/13 14:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 14:00:00,09/23/13 15:00:00,960
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 14:00:00,09/23/13 15:00:00,2330
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 14:00:00,09/23/13 15:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 14:00:00,09/23/13 15:00:00,37
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 14:00:00,09/23/13 15:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 14:00:00,09/23/13 15:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 15:00:00,09/23/13 16:00:00,29020
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 15:00:00,09/23/13 16:00:00,17266
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 15:00:00,09/23/13 16:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 15:00:00,09/23/13 16:00:00,78
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 15:00:00,09/23/13 16:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 15:00:00,09/23/13 16:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 16:00:00,09/23/13 17:00:00,3325
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 16:00:00,09/23/13 17:00:00,3261
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 16:00:00,09/23/13 17:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 16:00:00,09/23/13 17:00:00,53
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 16:00:00,09/23/13 17:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 16:00:00,09/23/13 17:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 17:00:00,09/23/13 18:00:00,912
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 17:00:00,09/23/13 18:00:00,1879
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 17:00:00,09/23/13 18:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 17:00:00,09/23/13 18:00:00,55
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 17:00:00,09/23/13 18:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 17:00:00,09/23/13 18:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 18:00:00,09/23/13 19:00:00,241923
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 18:00:00,09/23/13 19:00:00,114607
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 18:00:00,09/23/13 19:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 18:00:00,09/23/13 19:00:00,169
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 18:00:00,09/23/13 19:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 18:00:00,09/23/13 19:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 19:00:00,09/23/13 20:00:00,50893
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 19:00:00,09/23/13 20:00:00,22924
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 19:00:00,09/23/13 20:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 19:00:00,09/23/13 20:00:00,75
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 19:00:00,09/23/13 20:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 19:00:00,09/23/13 20:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 20:00:00,09/23/13 21:00:00,1471
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 20:00:00,09/23/13 21:00:00,3895
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 20:00:00,09/23/13 21:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 20:00:00,09/23/13 21:00:00,44
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 20:00:00,09/23/13 21:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 20:00:00,09/23/13 21:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 21:00:00,09/23/13 22:00:00,1008
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 21:00:00,09/23/13 22:00:00,3324
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 21:00:00,09/23/13 22:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 21:00:00,09/23/13 22:00:00,56
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 21:00:00,09/23/13 22:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 21:00:00,09/23/13 22:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 22:00:00,09/23/13 23:00:00,1264
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 22:00:00,09/23/13 23:00:00,2480
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 22:00:00,09/23/13 23:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 22:00:00,09/23/13 23:00:00,56
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 22:00:00,09/23/13 23:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 22:00:00,09/23/13 23:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/23/13 23:00:00,09/24/13 00:00:00,960
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/23/13 23:00:00,09/24/13 00:00:00,1998
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/23/13 23:00:00,09/24/13 00:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/23/13 23:00:00,09/24/13 00:00:00,37
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/23/13 23:00:00,09/24/13 00:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/23/13 23:00:00,09/24/13 00:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 00:00:00,09/24/13 01:00:00,1056
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 00:00:00,09/24/13 01:00:00,4178
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 00:00:00,09/24/13 01:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/24/13 00:00:00,09/24/13 01:00:00,192
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 00:00:00,09/24/13 01:00:00,41
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 00:00:00,09/24/13 01:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 00:00:00,09/24/13 01:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 01:00:00,09/24/13 02:00:00,1360
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 01:00:00,09/24/13 02:00:00,2480
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 01:00:00,09/24/13 02:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/24/13 01:00:00,09/24/13 02:00:00,192
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 01:00:00,09/24/13 02:00:00,44
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 01:00:00,09/24/13 02:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 01:00:00,09/24/13 02:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 02:00:00,09/24/13 03:00:00,1008
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 02:00:00,09/24/13 03:00:00,4647
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 02:00:00,09/24/13 03:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 02:00:00,09/24/13 03:00:00,37
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 02:00:00,09/24/13 03:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 02:00:00,09/24/13 03:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 03:00:00,09/24/13 04:00:00,385877
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 03:00:00,09/24/13 04:00:00,181852
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 03:00:00,09/24/13 04:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 03:00:00,09/24/13 04:00:00,326
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 03:00:00,09/24/13 04:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 03:00:00,09/24/13 04:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 04:00:00,09/24/13 05:00:00,38193
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 04:00:00,09/24/13 05:00:00,19319
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 04:00:00,09/24/13 05:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 04:00:00,09/24/13 05:00:00,55
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 04:00:00,09/24/13 05:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 04:00:00,09/24/13 05:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 05:00:00,09/24/13 06:00:00,1008
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 05:00:00,09/24/13 06:00:00,1710
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 05:00:00,09/24/13 06:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 05:00:00,09/24/13 06:00:00,55
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 05:00:00,09/24/13 06:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 05:00:00,09/24/13 06:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 06:00:00,09/24/13 07:00:00,116342
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 06:00:00,09/24/13 07:00:00,2434600
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 06:00:00,09/24/13 07:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 06:00:00,09/24/13 07:00:00,7442
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 06:00:00,09/24/13 07:00:00,92
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 06:00:00,09/24/13 07:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 07:00:00,09/24/13 08:00:00,912
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 07:00:00,09/24/13 08:00:00,2833
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 07:00:00,09/24/13 08:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 07:00:00,09/24/13 08:00:00,42
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 07:00:00,09/24/13 08:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 07:00:00,09/24/13 08:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 08:00:00,09/24/13 09:00:00,48269
